catalog_index,group_name,clean_part_name,material_name
18775,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,Linked_Body__9_Material0
18776,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,IMPORTED1Material0
18777,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,Linked_Body__9_Material0
18778,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,IMPORTED1Material0
18779,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,Linked_Body__9_Material0
18780,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_348,IMPORTED1Material0
18781,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Open_CASCADE_STEP_translator_6_8_23_1_1,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Open_CASCADE_STEP_translator_6_8_23_1_1,IMPORTED1Material0
18782,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Murata_24,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Murata_24,Split_Body__110_Material0
18783,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Bourns_52,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Bourns_52,Split_Body__110_Material0
18784,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 APTF1616_27,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 APTF1616_27,Body__1__3Material0
18785,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 8886773312_88,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 8886773312_88,___2Material0
18786,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18787,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18788,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18789,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18790,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18791,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18792,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18793,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18794,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18795,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18796,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18797,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18798,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18799,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,RES_0402Material1
18800,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18801,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,IMPORTED1Material0
18802,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18803,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,IMPORTED1Material0
18804,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18805,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,IMPORTED1Material0
18806,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,Linked_Body__9_Material0
18807,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_349,IMPORTED1Material0
18808,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,___2Material0
18809,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,CAP_0603Material1
18810,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CAP_0402_299,___2Material0
18811,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Extruded_1139,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 Extruded_1139,Extruded_32Material0
18812,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 FRAME_RGZ0048A_128,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 FRAME_RGZ0048A_128,IMPORTED1Material0
18813,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CLP_106_2_F_D_terminal,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 CLP_106_2_F_D_terminal,1Material0
18814,Droid_Export_Attempt_8 25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_350,25279_004_F01_1_ASSY_PCBA__FRONT_MOTOR_NODE__DROID__P2 26146_004_G01_1_PCBA_COATED__FRONT_MOTOR_NODE__DROID__P2 RES_0402_350,Linked_Body__9_Material0
